transaction_id,product_id,store_id,quantity_sold,sale_price,timestamp
806959,177,5,15,85.45,2024-03-17 13:13:00
806960,178,5,5,179.65,2024-03-17 17:40:00
806961,179,5,6,117.54,2024-03-17 14:47:00
806962,180,5,12,66.11,2024-03-17 18:07:00
806963,181,5,11,196.14,2024-03-17 14:13:00
806964,182,5,6,238.97,2024-03-17 18:14:00
806965,183,5,7,146.59,2024-03-17 13:52:00
806966,184,5,7,141.46,2024-03-17 07:45:00
806967,185,5,5,133.97,2024-03-17 18:42:00
806968,186,5,6,118.02,2024-03-17 17:12:00
806969,187,5,1,198.56,2024-03-17 13:56:00
806970,188,5,5,286.66,2024-03-17 16:13:00
806971,189,5,11,166.81,2024-03-17 12:04:00
806972,190,5,7,94.83,2024-03-17 13:34:00
806973,191,5,6,74.52,2024-03-17 17:17:00
806974,192,5,11,175.88,2024-03-17 11:54:00
806975,193,5,10,195.19,2024-03-17 17:23:00
806976,194,5,3,221.96,2024-03-17 20:47:00
806977,195,5,6,227.27,2024-03-17 16:30:00
806978,196,5,10,393.49,2024-03-17 17:07:00
806979,197,5,5,180.65,2024-03-17 12:17:00
806980,198,5,2,338.75,2024-03-17 10:09:00
806981,199,5,13,141.61,2024-03-17 19:35:00
806982,200,5,12,303.09,2024-03-17 10:03:00
806983,1,1,15,270.64,2024-03-18 18:50:00
806984,2,1,19,313.19,2024-03-18 18:00:00
806985,3,1,7,385.68,2024-03-18 19:20:00
806986,4,1,17,596.95,2024-03-18 18:43:00
806987,5,1,20,431.0,2024-03-18 12:44:00
806988,6,1,15,158.03,2024-03-18 11:17:00
806989,7,1,9,142.89,2024-03-18 19:51:00
806990,8,1,15,110.02,2024-03-18 11:25:00
806991,9,1,20,128.71,2024-03-18 09:04:00
806992,10,1,6,121.89,2024-03-18 10:12:00
806993,11,1,12,136.01,2024-03-18 14:11:00
806994,12,1,5,149.29,2024-03-18 07:10:00
806995,13,1,11,470.36,2024-03-18 17:31:00
806996,14,1,13,45.86,2024-03-18 19:36:00
806997,15,1,12,28.55,2024-03-18 09:53:00
806998,16,1,18,21.9,2024-03-18 21:37:00
806999,17,1,24,38.74,2024-03-18 09:58:00
807000,18,1,18,41.86,2024-03-18 11:56:00
807001,19,1,6,65.49,2024-03-18 21:42:00
807002,20,1,12,53.5,2024-03-18 16:55:00
807003,21,1,19,66.91,2024-03-18 15:09:00
807004,22,1,25,27.78,2024-03-18 18:14:00
807005,23,1,22,51.93,2024-03-18 09:57:00
807006,24,1,22,113.02,2024-03-18 19:52:00
807007,25,1,19,96.52,2024-03-18 15:38:00
807008,26,1,8,221.27,2024-03-18 17:17:00
807009,27,1,13,59.74,2024-03-18 14:55:00
807010,28,1,8,311.21,2024-03-18 18:48:00
807011,29,1,6,567.98,2024-03-18 20:13:00
807012,30,1,23,113.5,2024-03-18 15:42:00
807013,31,1,13,190.05,2024-03-18 08:01:00
807014,32,1,10,73.26,2024-03-18 13:52:00
807015,33,1,7,24.37,2024-03-18 11:44:00
807016,34,1,19,22.0,2024-03-18 10:35:00
807017,35,1,7,159.16,2024-03-18 18:13:00
807018,36,1,19,30.26,2024-03-18 11:07:00
807019,37,1,14,40.56,2024-03-18 10:53:00
807020,38,1,6,38.42,2024-03-18 16:49:00
807021,39,1,24,32.25,2024-03-18 17:27:00
807022,40,1,17,44.0,2024-03-18 09:57:00
807023,41,1,16,112.78,2024-03-18 10:17:00
807024,42,1,27,65.35,2024-03-18 09:41:00
807025,43,1,5,19.54,2024-03-18 11:35:00
807026,44,1,13,20.03,2024-03-18 16:21:00
807027,45,1,11,19.64,2024-03-18 18:08:00
807028,46,1,8,79.21,2024-03-18 10:35:00
807029,47,1,34,71.76,2024-03-18 17:45:00
807030,48,1,18,56.1,2024-03-18 16:02:00
807031,49,1,17,59.89,2024-03-18 08:48:00
807032,50,1,9,116.68,2024-03-18 08:50:00
807033,51,1,26,86.01,2024-03-18 11:51:00
807034,52,1,26,77.03,2024-03-18 13:49:00
807035,53,1,18,108.12,2024-03-18 16:55:00
807036,54,1,6,69.3,2024-03-18 11:49:00
807037,55,1,24,48.32,2024-03-18 09:37:00
807038,56,1,28,219.42,2024-03-18 14:47:00
807039,57,1,24,250.34,2024-03-18 18:02:00
807040,58,1,19,126.1,2024-03-18 17:41:00
807041,59,1,19,189.52,2024-03-18 21:23:00
807042,60,1,16,205.18,2024-03-18 15:37:00
807043,61,1,6,293.8,2024-03-18 09:17:00
807044,62,1,12,289.64,2024-03-18 13:02:00
807045,63,1,18,327.19,2024-03-18 16:39:00
807046,64,1,25,134.61,2024-03-18 09:13:00
807047,65,1,7,138.46,2024-03-18 10:50:00
807048,66,1,9,29.59,2024-03-18 17:20:00
807049,67,1,16,34.06,2024-03-18 11:46:00
807050,68,1,18,270.14,2024-03-18 14:38:00
807051,69,1,16,168.24,2024-03-18 15:06:00
807052,70,1,14,46.21,2024-03-18 15:47:00
807053,71,1,24,40.15,2024-03-18 20:14:00
807054,72,1,7,41.71,2024-03-18 14:02:00
807055,73,1,26,39.55,2024-03-18 10:07:00
807056,74,1,25,15.41,2024-03-18 11:23:00
807057,75,1,16,147.52,2024-03-18 10:16:00
807058,76,1,10,73.41,2024-03-18 14:41:00
807059,77,1,8,66.11,2024-03-18 20:49:00
807060,78,1,8,58.55,2024-03-18 13:21:00
807061,79,1,5,46.81,2024-03-18 12:34:00
807062,80,1,6,85.38,2024-03-18 12:26:00
807063,81,1,11,76.15,2024-03-18 13:24:00
807064,82,1,17,94.21,2024-03-18 21:27:00
807065,83,1,4,66.64,2024-03-18 07:06:00
807066,84,1,32,113.11,2024-03-18 18:43:00
807067,85,1,15,85.78,2024-03-18 15:02:00
807068,86,1,10,122.1,2024-03-18 16:00:00
807069,87,1,17,140.48,2024-03-18 16:57:00
807070,88,1,17,70.72,2024-03-18 13:06:00
807071,89,1,8,54.06,2024-03-18 13:33:00
807072,90,1,8,218.93,2024-03-18 19:13:00
807073,91,1,23,49.16,2024-03-18 11:43:00
807074,92,1,11,42.78,2024-03-18 09:48:00
807075,93,1,9,53.57,2024-03-18 10:35:00
807076,94,1,29,24.43,2024-03-18 19:56:00
807077,95,1,11,89.83,2024-03-18 13:27:00
807078,96,1,14,63.33,2024-03-18 18:16:00
807079,97,1,15,65.38,2024-03-18 14:00:00
807080,98,1,21,55.87,2024-03-18 15:05:00
807081,99,1,9,92.19,2024-03-18 09:48:00
807082,100,1,10,174.9,2024-03-18 14:02:00
807083,101,1,3,433.09,2024-03-18 12:11:00
807084,102,1,7,453.51,2024-03-18 21:27:00
807085,103,1,2,392.61,2024-03-18 09:55:00
807086,104,1,10,198.22,2024-03-18 11:43:00
807087,105,1,8,219.34,2024-03-18 13:19:00
807088,106,1,3,20.3,2024-03-18 18:51:00
807089,107,1,8,176.92,2024-03-18 18:12:00
807090,108,1,4,271.81,2024-03-18 17:31:00
807091,109,1,4,144.03,2024-03-18 19:04:00
807092,110,1,3,30.28,2024-03-18 19:05:00
807093,111,1,6,55.57,2024-03-18 20:29:00
807094,112,1,5,127.69,2024-03-18 21:21:00
807095,113,1,2,131.75,2024-03-18 19:12:00
807096,114,1,7,64.14,2024-03-18 14:46:00
807097,115,1,5,143.44,2024-03-18 19:52:00
807098,116,1,4,56.07,2024-03-18 12:15:00
807099,117,1,9,58.22,2024-03-18 19:52:00
807100,118,1,5,96.4,2024-03-18 18:15:00
807101,119,1,5,74.43,2024-03-18 21:47:00
807102,120,1,6,120.03,2024-03-18 19:32:00
807103,121,1,11,195.33,2024-03-18 11:24:00
807104,122,1,3,171.85,2024-03-18 19:47:00
807105,123,1,2,148.0,2024-03-18 15:19:00
807106,124,1,3,168.07,2024-03-18 15:36:00
807107,125,1,3,173.83,2024-03-18 08:53:00
807108,126,1,3,86.8,2024-03-18 17:43:00
807109,127,1,3,97.06,2024-03-18 17:06:00
807110,128,1,4,150.61,2024-03-18 19:03:00
807111,129,1,6,220.73,2024-03-18 12:14:00
807112,130,1,5,189.5,2024-03-18 13:13:00
807113,131,1,10,142.99,2024-03-18 11:18:00
807114,132,1,7,131.75,2024-03-18 15:26:00
807115,133,1,4,94.3,2024-03-18 12:10:00
807116,134,1,7,232.85,2024-03-18 12:32:00
807117,135,1,8,188.9,2024-03-18 14:45:00
807118,136,1,6,189.96,2024-03-18 15:13:00
807119,137,1,9,45.12,2024-03-18 21:22:00
807120,138,1,2,73.63,2024-03-18 12:17:00
807121,139,1,3,84.21,2024-03-18 18:46:00
807122,140,1,7,94.71,2024-03-18 10:58:00
807123,141,1,6,143.18,2024-03-18 09:06:00
807124,142,1,3,97.21,2024-03-18 16:43:00
807125,143,1,11,29.9,2024-03-18 19:52:00
807126,144,1,3,122.61,2024-03-18 18:45:00
807127,145,1,3,92.49,2024-03-18 11:24:00
807128,146,1,5,84.49,2024-03-18 19:30:00
807129,147,1,8,56.35,2024-03-18 09:48:00
807130,148,1,8,25.66,2024-03-18 09:04:00
807131,149,1,10,125.69,2024-03-18 14:34:00
807132,150,1,5,141.98,2024-03-18 15:37:00
807133,151,1,5,35.86,2024-03-18 08:58:00
807134,152,1,4,25.51,2024-03-18 08:28:00
807135,153,1,7,74.94,2024-03-18 08:46:00
807136,154,1,6,182.25,2024-03-18 13:19:00
807137,155,1,7,63.64,2024-03-18 13:50:00
807138,156,1,7,278.72,2024-03-18 20:55:00
807139,157,1,3,317.77,2024-03-18 20:55:00
807140,158,1,10,189.83,2024-03-18 10:33:00
807141,159,1,2,317.14,2024-03-18 10:43:00
807142,160,1,2,176.03,2024-03-18 17:46:00
807143,161,1,4,199.71,2024-03-18 17:53:00
807144,162,1,5,265.9,2024-03-18 09:01:00
807145,163,1,5,225.76,2024-03-18 18:39:00
807146,164,1,4,243.01,2024-03-18 16:48:00
807147,165,1,5,176.7,2024-03-18 10:16:00
807148,166,1,3,184.64,2024-03-18 21:30:00
807149,167,1,3,118.14,2024-03-18 11:33:00
807150,168,1,4,342.97,2024-03-18 12:55:00
807151,169,1,6,289.36,2024-03-18 13:03:00
807152,170,1,6,142.91,2024-03-18 12:31:00
807153,171,1,3,220.42,2024-03-18 08:34:00
807154,172,1,6,96.56,2024-03-18 18:17:00
807155,173,1,3,269.81,2024-03-18 21:27:00
807156,174,1,7,528.83,2024-03-18 15:02:00
807157,175,1,8,193.34,2024-03-18 11:44:00
807158,176,1,4,94.6,2024-03-18 09:52:00
807159,177,1,4,83.17,2024-03-18 07:39:00
807160,178,1,2,186.96,2024-03-18 18:14:00
807161,179,1,6,112.66,2024-03-18 17:49:00
807162,180,1,7,66.28,2024-03-18 17:52:00
807163,181,1,6,191.14,2024-03-18 19:57:00
807164,182,1,4,235.05,2024-03-18 19:49:00
807165,183,1,3,147.22,2024-03-18 17:06:00
807166,184,1,1,147.47,2024-03-18 10:25:00
807167,185,1,3,136.92,2024-03-18 07:35:00
807168,186,1,5,112.68,2024-03-18 17:24:00
807169,187,1,1,192.66,2024-03-18 08:34:00
807170,188,1,6,285.32,2024-03-18 11:15:00
807171,189,1,4,165.47,2024-03-18 11:46:00
807172,190,1,2,96.38,2024-03-18 14:40:00
807173,191,1,6,74.59,2024-03-18 09:12:00
807174,192,1,7,174.91,2024-03-18 09:15:00
807175,193,1,3,195.79,2024-03-18 13:11:00
807176,194,1,10,223.79,2024-03-18 21:02:00
807177,195,1,6,229.88,2024-03-18 17:00:00
807178,196,1,6,393.82,2024-03-18 16:34:00
807179,197,1,5,179.89,2024-03-18 19:49:00
807180,198,1,5,339.67,2024-03-18 10:30:00
807181,199,1,3,145.83,2024-03-18 15:17:00
807182,200,1,8,299.38,2024-03-18 14:50:00
807183,1,2,26,269.25,2024-03-18 18:58:00
807184,2,2,9,316.44,2024-03-18 20:51:00
807185,3,2,31,381.08,2024-03-18 19:00:00
807186,4,2,12,582.71,2024-03-18 11:00:00
807187,5,2,13,428.27,2024-03-18 20:13:00
807188,6,2,12,154.94,2024-03-18 12:20:00
807189,7,2,19,142.27,2024-03-18 18:41:00
807190,8,2,24,109.45,2024-03-18 19:03:00
807191,9,2,10,128.75,2024-03-18 11:32:00
807192,10,2,10,122.44,2024-03-18 18:57:00
807193,11,2,6,136.82,2024-03-18 13:24:00
807194,12,2,17,146.58,2024-03-18 20:16:00
807195,13,2,6,483.88,2024-03-18 10:18:00
807196,14,2,21,45.64,2024-03-18 10:39:00
807197,15,2,27,27.7,2024-03-18 10:41:00
807198,16,2,30,21.92,2024-03-18 14:07:00
807199,17,2,16,39.12,2024-03-18 12:33:00
807200,18,2,17,40.91,2024-03-18 12:16:00
807201,19,2,22,66.61,2024-03-18 15:02:00
807202,20,2,18,56.56,2024-03-18 16:18:00
807203,21,2,10,66.46,2024-03-18 14:11:00
807204,22,2,18,28.27,2024-03-18 12:33:00
807205,23,2,19,51.24,2024-03-18 15:23:00
807206,24,2,17,114.8,2024-03-18 16:00:00
807207,25,2,7,92.85,2024-03-18 09:57:00
807208,26,2,18,214.61,2024-03-18 19:24:00
807209,27,2,17,56.94,2024-03-18 12:59:00
807210,28,2,17,319.91,2024-03-18 11:52:00
807211,29,2,18,571.73,2024-03-18 12:35:00
807212,30,2,4,118.12,2024-03-18 09:19:00
807213,31,2,25,191.2,2024-03-18 17:48:00
807214,32,2,30,70.98,2024-03-18 17:09:00
807215,33,2,23,24.69,2024-03-18 21:56:00
807216,34,2,15,22.52,2024-03-18 19:11:00
807217,35,2,6,151.42,2024-03-18 20:29:00
807218,36,2,17,29.71,2024-03-18 20:38:00
807219,37,2,5,39.72,2024-03-18 18:44:00
807220,38,2,21,37.98,2024-03-18 10:47:00
807221,39,2,28,32.26,2024-03-18 17:08:00
807222,40,2,16,43.87,2024-03-18 10:50:00
807223,41,2,26,116.67,2024-03-18 12:36:00
807224,42,2,24,64.38,2024-03-18 16:40:00
807225,43,2,12,20.57,2024-03-18 12:41:00
807226,44,2,9,19.75,2024-03-18 13:59:00
807227,45,2,8,20.1,2024-03-18 13:18:00
807228,46,2,11,80.04,2024-03-18 18:23:00
807229,47,2,20,69.63,2024-03-18 19:33:00
807230,48,2,16,55.48,2024-03-18 09:57:00
807231,49,2,11,60.52,2024-03-18 14:12:00
807232,50,2,10,120.01,2024-03-18 13:31:00
807233,51,2,22,83.73,2024-03-18 17:22:00
807234,52,2,20,74.38,2024-03-18 12:07:00
807235,53,2,7,112.5,2024-03-18 08:02:00
807236,54,2,15,68.52,2024-03-18 20:38:00
807237,55,2,12,48.34,2024-03-18 17:19:00
807238,56,2,9,219.22,2024-03-18 15:58:00
807239,57,2,13,239.31,2024-03-18 12:33:00
807240,58,2,14,125.62,2024-03-18 12:45:00
807241,59,2,24,191.49,2024-03-18 11:42:00
807242,60,2,9,212.68,2024-03-18 13:07:00
807243,61,2,17,290.92,2024-03-18 11:15:00
807244,62,2,9,287.95,2024-03-18 09:51:00
807245,63,2,14,333.37,2024-03-18 18:24:00
807246,64,2,5,136.88,2024-03-18 17:28:00
807247,65,2,10,142.51,2024-03-18 19:57:00
807248,66,2,9,29.16,2024-03-18 10:45:00
807249,67,2,7,33.96,2024-03-18 19:04:00
807250,68,2,16,278.95,2024-03-18 07:31:00
807251,69,2,19,167.78,2024-03-18 19:26:00
807252,70,2,18,46.27,2024-03-18 13:36:00
807253,71,2,19,40.46,2024-03-18 19:29:00
807254,72,2,26,42.61,2024-03-18 15:53:00
807255,73,2,24,39.42,2024-03-18 15:32:00
807256,74,2,21,14.7,2024-03-18 18:21:00
807257,75,2,17,149.29,2024-03-18 10:32:00
807258,76,2,19,72.69,2024-03-18 18:05:00
807259,77,2,28,63.69,2024-03-18 17:07:00
807260,78,2,10,57.41,2024-03-18 09:34:00
807261,79,2,5,48.96,2024-03-18 07:23:00
807262,80,2,28,85.52,2024-03-18 16:20:00
807263,81,2,25,79.31,2024-03-18 09:13:00
807264,82,2,10,94.1,2024-03-18 11:28:00
807265,83,2,7,65.45,2024-03-18 21:15:00
807266,84,2,7,113.05,2024-03-18 13:09:00
807267,85,2,15,83.31,2024-03-18 10:21:00
807268,86,2,19,127.75,2024-03-18 13:23:00
807269,87,2,12,139.65,2024-03-18 09:41:00
807270,88,2,16,68.41,2024-03-18 18:51:00
807271,89,2,18,56.15,2024-03-18 10:07:00
807272,90,2,6,220.75,2024-03-18 13:54:00
807273,91,2,13,47.53,2024-03-18 12:19:00
807274,92,2,17,41.74,2024-03-18 19:47:00
807275,93,2,8,53.39,2024-03-18 13:41:00
807276,94,2,17,25.1,2024-03-18 16:39:00
807277,95,2,12,90.35,2024-03-18 10:53:00
807278,96,2,23,65.38,2024-03-18 14:27:00
807279,97,2,12,66.64,2024-03-18 11:20:00
807280,98,2,27,54.63,2024-03-18 13:38:00
807281,99,2,22,94.7,2024-03-18 17:12:00
807282,100,2,26,173.96,2024-03-18 10:43:00
807283,101,2,3,419.19,2024-03-18 09:44:00
807284,102,2,10,466.61,2024-03-18 12:30:00
807285,103,2,6,381.36,2024-03-18 14:21:00
807286,104,2,6,190.17,2024-03-18 12:56:00
807287,105,2,3,216.88,2024-03-18 10:55:00
807288,106,2,4,19.74,2024-03-18 11:59:00
807289,107,2,4,175.38,2024-03-18 17:59:00
807290,108,2,6,262.78,2024-03-18 17:24:00
807291,109,2,4,147.83,2024-03-18 08:39:00
807292,110,2,4,29.31,2024-03-18 21:08:00
807293,111,2,3,54.14,2024-03-18 19:23:00
807294,112,2,14,124.06,2024-03-18 18:53:00
807295,113,2,11,135.81,2024-03-18 11:22:00
807296,114,2,9,64.45,2024-03-18 11:47:00
807297,115,2,3,146.59,2024-03-18 20:20:00
807298,116,2,9,55.74,2024-03-18 09:32:00
807299,117,2,12,56.48,2024-03-18 17:49:00
807300,118,2,7,92.63,2024-03-18 16:56:00
807301,119,2,2,77.11,2024-03-18 12:50:00
807302,120,2,2,121.03,2024-03-18 17:24:00
807303,121,2,10,197.48,2024-03-18 11:01:00
807304,122,2,7,178.67,2024-03-18 15:59:00
807305,123,2,3,146.4,2024-03-18 21:14:00
807306,124,2,4,168.07,2024-03-18 17:53:00
807307,125,2,6,175.15,2024-03-18 19:19:00
807308,126,2,5,86.43,2024-03-18 21:09:00
807309,127,2,9,93.98,2024-03-18 17:09:00
807310,128,2,7,153.58,2024-03-18 13:35:00
807311,129,2,4,227.67,2024-03-18 20:09:00
807312,130,2,4,186.17,2024-03-18 13:58:00
807313,131,2,10,141.12,2024-03-18 15:56:00
807314,132,2,7,133.58,2024-03-18 17:10:00
807315,133,2,5,95.4,2024-03-18 09:46:00
807316,134,2,8,234.05,2024-03-18 18:57:00
807317,135,2,6,181.79,2024-03-18 17:59:00
807318,136,2,13,194.55,2024-03-18 14:01:00
807319,137,2,7,45.15,2024-03-18 13:36:00
807320,138,2,4,73.19,2024-03-18 21:16:00
807321,139,2,2,87.55,2024-03-18 13:47:00
807322,140,2,8,93.33,2024-03-18 09:14:00
807323,141,2,2,149.27,2024-03-18 12:40:00
807324,142,2,3,95.33,2024-03-18 16:27:00
807325,143,2,5,29.37,2024-03-18 08:12:00
807326,144,2,3,118.49,2024-03-18 12:32:00
807327,145,2,9,93.57,2024-03-18 13:42:00
807328,146,2,10,85.6,2024-03-18 14:59:00
807329,147,2,5,55.95,2024-03-18 19:20:00
807330,148,2,7,25.27,2024-03-18 11:23:00
807331,149,2,10,126.29,2024-03-18 15:42:00
807332,150,2,9,145.56,2024-03-18 11:57:00
807333,151,2,5,34.49,2024-03-18 18:43:00
807334,152,2,6,24.75,2024-03-18 18:16:00
807335,153,2,3,72.82,2024-03-18 12:40:00
807336,154,2,6,184.81,2024-03-18 16:44:00
807337,155,2,6,65.92,2024-03-18 09:27:00
807338,156,2,7,288.19,2024-03-18 19:36:00
807339,157,2,5,309.37,2024-03-18 11:48:00
807340,158,2,3,190.19,2024-03-18 12:27:00
807341,159,2,2,334.33,2024-03-18 14:53:00
807342,160,2,5,176.55,2024-03-18 16:50:00
807343,161,2,4,190.28,2024-03-18 13:20:00
807344,162,2,5,257.88,2024-03-18 13:21:00
807345,163,2,1,221.52,2024-03-18 12:08:00
807346,164,2,3,245.15,2024-03-18 16:32:00
807347,165,2,2,173.94,2024-03-18 19:32:00
807348,166,2,2,184.47,2024-03-18 17:36:00
807349,167,2,2,117.94,2024-03-18 12:05:00
807350,168,2,2,332.33,2024-03-18 14:08:00
807351,169,2,8,282.02,2024-03-18 07:13:00
807352,170,2,9,146.51,2024-03-18 15:26:00
807353,171,2,5,218.35,2024-03-18 10:44:00
807354,172,2,8,92.43,2024-03-18 14:33:00
807355,173,2,5,272.37,2024-03-18 15:36:00
807356,174,2,6,556.15,2024-03-18 18:55:00
807357,175,2,3,192.12,2024-03-18 08:30:00
807358,176,2,2,93.82,2024-03-18 18:52:00
807359,177,2,2,86.21,2024-03-18 17:15:00
807360,178,2,1,179.68,2024-03-18 11:05:00
807361,179,2,5,116.68,2024-03-18 16:15:00
807362,180,2,3,64.52,2024-03-18 19:07:00
807363,181,2,1,196.88,2024-03-18 17:56:00
807364,182,2,4,232.95,2024-03-18 20:05:00
807365,183,2,2,149.29,2024-03-18 12:38:00
807366,184,2,6,142.72,2024-03-18 11:32:00
807367,185,2,5,137.21,2024-03-18 14:45:00
807368,186,2,4,113.73,2024-03-18 20:12:00
807369,187,2,3,192.45,2024-03-18 12:04:00
807370,188,2,1,278.79,2024-03-18 09:55:00
807371,189,2,1,163.23,2024-03-18 12:33:00
807372,190,2,5,92.91,2024-03-18 17:35:00
807373,191,2,5,74.62,2024-03-18 15:45:00
807374,192,2,7,177.23,2024-03-18 18:35:00
807375,193,2,7,197.72,2024-03-18 13:42:00
807376,194,2,2,220.48,2024-03-18 13:05:00
807377,195,2,2,222.46,2024-03-18 10:01:00
807378,196,2,3,391.04,2024-03-18 14:32:00
807379,197,2,2,184.07,2024-03-18 19:42:00
807380,198,2,5,341.91,2024-03-18 17:43:00
807381,199,2,5,146.13,2024-03-18 15:30:00
807382,200,2,6,290.97,2024-03-18 12:07:00
807383,1,3,16,266.46,2024-03-18 12:34:00
807384,2,3,11,309.94,2024-03-18 08:33:00
807385,3,3,14,386.99,2024-03-18 09:01:00
807386,4,3,8,587.23,2024-03-18 10:54:00
807387,5,3,6,419.85,2024-03-18 21:15:00
807388,6,3,6,153.65,2024-03-18 12:03:00
807389,7,3,17,142.18,2024-03-18 16:20:00
807390,8,3,5,107.11,2024-03-18 13:35:00
807391,9,3,17,133.08,2024-03-18 15:40:00
807392,10,3,15,123.86,2024-03-18 12:02:00
807393,11,3,13,132.04,2024-03-18 17:45:00
807394,12,3,12,147.7,2024-03-18 11:56:00
807395,13,3,29,492.78,2024-03-18 17:47:00
807396,14,3,11,44.1,2024-03-18 14:59:00
807397,15,3,11,27.4,2024-03-18 20:33:00
807398,16,3,18,21.45,2024-03-18 13:03:00
807399,17,3,17,37.53,2024-03-18 08:36:00
807400,18,3,9,42.09,2024-03-18 14:24:00
807401,19,3,17,64.06,2024-03-18 13:36:00
807402,20,3,9,54.11,2024-03-18 17:42:00
807403,21,3,9,66.83,2024-03-18 08:35:00
807404,22,3,18,27.3,2024-03-18 09:39:00
807405,23,3,28,50.79,2024-03-18 10:13:00
807406,24,3,17,113.04,2024-03-18 15:22:00
807407,25,3,3,92.25,2024-03-18 14:28:00
807408,26,3,15,209.06,2024-03-18 11:41:00
807409,27,3,10,58.8,2024-03-18 18:51:00
807410,28,3,22,312.34,2024-03-18 21:22:00
807411,29,3,26,553.68,2024-03-18 18:29:00
807412,30,3,24,116.97,2024-03-18 17:01:00
807413,31,3,28,191.37,2024-03-18 18:54:00
807414,32,3,10,72.86,2024-03-18 16:05:00
807415,33,3,23,25.3,2024-03-18 16:47:00
807416,34,3,17,22.52,2024-03-18 19:36:00
807417,35,3,5,151.47,2024-03-18 16:46:00
807418,36,3,20,30.26,2024-03-18 12:17:00
807419,37,3,10,40.01,2024-03-18 11:44:00
807420,38,3,6,38.36,2024-03-18 17:38:00
807421,39,3,4,31.75,2024-03-18 16:58:00
807422,40,3,15,43.86,2024-03-18 20:41:00
807423,41,3,15,116.91,2024-03-18 13:46:00
807424,42,3,16,63.49,2024-03-18 08:21:00
807425,43,3,22,20.15,2024-03-18 12:06:00
807426,44,3,17,20.49,2024-03-18 11:45:00
807427,45,3,18,19.85,2024-03-18 13:04:00
807428,46,3,6,77.69,2024-03-18 14:01:00
807429,47,3,26,69.18,2024-03-18 10:45:00
807430,48,3,8,54.51,2024-03-18 10:13:00
807431,49,3,5,58.78,2024-03-18 15:53:00
807432,50,3,23,116.41,2024-03-18 17:22:00
807433,51,3,20,84.15,2024-03-18 11:05:00
807434,52,3,5,75.34,2024-03-18 16:07:00
807435,53,3,20,106.72,2024-03-18 17:10:00
807436,54,3,11,70.42,2024-03-18 08:19:00
807437,55,3,7,48.47,2024-03-18 09:23:00
807438,56,3,9,218.32,2024-03-18 11:14:00
807439,57,3,6,241.1,2024-03-18 17:02:00
807440,58,3,8,128.18,2024-03-18 12:01:00
807441,59,3,20,192.83,2024-03-18 20:50:00
807442,60,3,19,209.19,2024-03-18 17:27:00
807443,61,3,14,301.71,2024-03-18 18:42:00
807444,62,3,10,281.05,2024-03-18 15:17:00
807445,63,3,6,329.13,2024-03-18 18:12:00
807446,64,3,12,134.4,2024-03-18 15:48:00
807447,65,3,14,138.41,2024-03-18 12:52:00
807448,66,3,8,30.63,2024-03-18 17:03:00
807449,67,3,17,34.58,2024-03-18 11:38:00
807450,68,3,23,269.36,2024-03-18 17:30:00
807451,69,3,11,164.44,2024-03-18 19:00:00
807452,70,3,11,43.8,2024-03-18 10:07:00
807453,71,3,11,40.53,2024-03-18 19:11:00
807454,72,3,14,41.38,2024-03-18 20:47:00
807455,73,3,13,40.24,2024-03-18 11:09:00
807456,74,3,18,15.25,2024-03-18 14:45:00
807457,75,3,7,146.44,2024-03-18 15:12:00
807458,76,3,28,70.06,2024-03-18 18:50:00
807459,77,3,26,63.87,2024-03-18 11:37:00
807460,78,3,19,57.97,2024-03-18 12:22:00
807461,79,3,9,47.83,2024-03-18 20:38:00
807462,80,3,12,84.97,2024-03-18 11:15:00
807463,81,3,17,76.86,2024-03-18 18:34:00
807464,82,3,18,92.21,2024-03-18 17:11:00
807465,83,3,14,65.63,2024-03-18 14:09:00
807466,84,3,10,118.42,2024-03-18 20:33:00
807467,85,3,8,84.17,2024-03-18 18:10:00
807468,86,3,20,125.11,2024-03-18 07:39:00
807469,87,3,35,142.26,2024-03-18 20:19:00
807470,88,3,9,71.83,2024-03-18 09:39:00
807471,89,3,14,54.18,2024-03-18 12:37:00
807472,90,3,7,214.01,2024-03-18 09:28:00
807473,91,3,16,47.38,2024-03-18 20:54:00
807474,92,3,16,41.86,2024-03-18 11:02:00
807475,93,3,10,55.26,2024-03-18 14:38:00
807476,94,3,10,24.69,2024-03-18 09:37:00
807477,95,3,22,90.17,2024-03-18 10:32:00
807478,96,3,12,65.98,2024-03-18 18:41:00
807479,97,3,22,64.09,2024-03-18 14:17:00
807480,98,3,26,54.01,2024-03-18 13:47:00
807481,99,3,27,94.54,2024-03-18 18:09:00
807482,100,3,17,179.87,2024-03-18 18:26:00
807483,101,3,3,435.98,2024-03-18 19:17:00
807484,102,3,5,453.16,2024-03-18 09:44:00
807485,103,3,7,384.38,2024-03-18 09:31:00
807486,104,3,4,197.02,2024-03-18 19:43:00
807487,105,3,8,213.13,2024-03-18 21:04:00
807488,106,3,7,19.96,2024-03-18 17:51:00
807489,107,3,3,179.56,2024-03-18 20:35:00
807490,108,3,3,258.45,2024-03-18 12:52:00
807491,109,3,5,148.13,2024-03-18 15:36:00
807492,110,3,8,30.48,2024-03-18 19:25:00
807493,111,3,7,56.61,2024-03-18 11:59:00
807494,112,3,6,128.05,2024-03-18 09:21:00
807495,113,3,11,137.82,2024-03-18 16:01:00
